,region,model,length,accuracy,score,loss,perplexity
0,hcdr3,balmMoE,19,0.6842105263157895,0.752010041945859,0.029957635328173637,10.403892993927002
1,lcdr3,balmMoE,12,0.8333333333333334,0.8890849041442076,0.0004997267387807369,1.740997354189555
2,hcdr3,balmMoE,13,0.46153846153846156,0.6351299629761622,1.3448925018310547,67.6158302288789
3,lcdr3,balmMoE,10,0.8,0.7603127896785736,0.20391809940338135,2.233053481578827
4,hcdr3,balmMoE,19,0.7894736842105263,0.7215106142194647,0.2930440902709961,12.752974108645791
5,lcdr3,balmMoE,8,1.0,0.7846062369644642,0.1903197467327118,1.4670740365982056
6,hcdr3,balmMoE,13,0.6923076923076923,0.6148190521276914,0.5137723684310913,10.330228273685162
7,lcdr3,balmMoE,9,0.8888888888888888,0.878742151790195,0.0631648525595665,1.2796183824539185
8,hcdr3,balmMoE,18,0.7777777777777778,0.778816147810883,0.18725994229316711,6.028322716554006
9,lcdr3,balmMoE,9,0.8888888888888888,0.8828420970175002,0.01344926469027996,1.2570480240715876
10,hcdr3,balmMoE,14,0.42857142857142855,0.5494186920779092,2.4062013626098633,29.546651354857854
11,lcdr3,balmMoE,9,1.0,0.9183836778004965,0.03355557844042778,1.1005432075924344
12,hcdr3,balmMoE,13,0.38461538461538464,0.5762908493097012,1.8107694387435913,33.12742671599755
13,lcdr3,balmMoE,10,1.0,0.9399627029895783,0.009372023865580559,1.070235502719879
14,hcdr3,balmMoE,10,0.6,0.8153748989105225,0.14782989025115967,5.331799697875977
15,lcdr3,balmMoE,11,0.8181818181818182,0.9367908997969194,0.011182732880115509,7.6068959778005425
16,hcdr3,balmMoE,20,0.65,0.6341264396905899,0.35908815264701843,10.824724197387695
17,lcdr3,balmMoE,12,0.9166666666666666,0.8864376718799273,0.04348308593034744,13.97466923793157
18,hcdr3,balmMoE,18,0.5,0.638889224992858,1.7041256427764893,118.69717227750354
19,lcdr3,balmMoE,9,0.8888888888888888,0.8104274537828233,0.2262391746044159,19.03594454129537
20,hcdr3,balmMoE,12,0.5833333333333334,0.5000396619240443,1.159379243850708,31.02413895726204
21,lcdr3,balmMoE,9,0.7777777777777778,0.9181394908163283,0.1230352595448494,981.572048385938
22,hcdr3,balmMoE,15,0.2,0.6625809848308564,4.086095333099365,1750.7460235834121
23,lcdr3,balmMoE,9,0.6666666666666666,0.8581837084558275,0.12678241729736328,17.31535526116689
24,hcdr3,balmMoE,13,0.5384615384615384,0.7200915882220635,0.7501949071884155,23.63116801702059
25,lcdr3,balmMoE,9,0.8888888888888888,0.9175642662578158,0.034388620406389236,24.566209183798897
26,hcdr3,balmMoE,9,0.5555555555555556,0.7610556019677056,0.5187127590179443,4305.205571466022
27,lcdr3,balmMoE,9,1.0,0.9284103711446127,0.010714922100305557,1.0895307726330228
28,hcdr3,balmMoE,16,0.5625,0.6767894253134727,0.6134852170944214,31.313908606767654
29,lcdr3,balmMoE,10,1.0,0.9133188664913178,0.0011267147492617369,1.169436275959015
30,hcdr3,balmMoE,11,0.09090909090909091,0.4461437612771988,3.5907552242279053,1152.5181471001017
31,lcdr3,balmMoE,10,1.0,0.852765041589737,0.10175013542175293,1.286026704311371
32,hcdr3,balmMoE,18,0.7777777777777778,0.6441740277740691,0.33713582158088684,9.18005989657508
33,lcdr3,balmMoE,9,0.7777777777777778,0.8331916398472257,0.06392736732959747,3.222192883491516
34,hcdr3,balmMoE,22,0.7727272727272727,0.7036935659972104,0.27225759625434875,5.202530606226488
35,lcdr3,balmMoE,10,1.0,0.8349359691143036,0.05469885095953941,1.264894723892212
36,hcdr3,balmMoE,15,0.4,0.5367372999588649,1.9079188108444214,50.34421854019165
37,lcdr3,balmMoE,12,1.0,0.924497147401174,0.028864391148090363,1.1216081182161968
